mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10.056724468866983,0.13115157273020914,1.8895337581634521,0.01739592820385435,1,poly,"{'C': 1, 'kernel': 'poly'}",0.8881608024669835,0.8905073253516749,0.8880154234084362,0.8888945170756982,0.0011419710063336975,12
10.133020718892416,0.03768178849532485,9.702244758605957,0.5943188562054136,1,rbf,"{'C': 1, 'kernel': 'rbf'}",0.8879439817467978,0.891281519224275,0.8879838185995249,0.8890697731901992,0.0015640251773647467,11
9.205205599466959,0.5163233152651563,2.173714558283488,0.05484032989656256,1,sigmoid,"{'C': 1, 'kernel': 'sigmoid'}",0.8357158471139953,0.8393165916166925,0.842958263097973,0.8393302339428869,0.002956719680777087,15
11.633943955103556,0.803572465907319,1.9841337203979492,0.07167222343473643,3,poly,"{'C': 3, 'kernel': 'poly'}",0.8906442082212251,0.8915080887510026,0.892099195592178,0.8914171641881352,0.0005974654910578706,7
11.65187414487203,0.0787459263425095,9.74209459622701,0.2079616443050425,3,rbf,"{'C': 3, 'kernel': 'rbf'}",0.892188367549214,0.8955307706722673,0.8941811011656545,0.8939667464623787,0.001372922822147788,4
7.999326308568318,0.36872003111958096,2.3506974379221597,0.05189504691868783,3,sigmoid,"{'C': 3, 'kernel': 'sigmoid'}",0.8341017533859277,0.8381892470976005,0.8410518360331891,0.8377809455055725,0.0028520103837445846,18
14.608708699544271,0.6781117580883199,1.9595580101013184,0.04524263551130856,5,poly,"{'C': 5, 'kernel': 'poly'}",0.8901863122663336,0.8931005094914409,0.8928156680821427,0.8920341632799724,0.0013117923320320854,5
13.777873913447062,0.4204911295663618,9.185176372528076,0.40547808388194484,5,rbf,"{'C': 5, 'kernel': 'rbf'}",0.8933019045356656,0.894582052977035,0.894490362668067,0.8941247733935892,0.0005830589713999912,2
7.6751283804575605,0.46654370821897734,2.16331156094869,0.10415517976418322,5,sigmoid,"{'C': 5, 'kernel': 'sigmoid'}",0.8334667308689181,0.8376131612245767,0.8409090909090909,0.8373296610008619,0.003044936783637733,19
17.841280301411945,2.1142984449150197,1.7476647694905598,0.050878272621401266,8,poly,"{'C': 8, 'kernel': 'poly'}",0.889706790528273,0.8904890343772787,0.8904027388659532,0.8901995212571684,0.0003501898601397267,9
17.205968856811523,0.6302759048383452,8.96479876836141,0.2321347139401673,8,rbf,"{'C': 8, 'kernel': 'rbf'}",0.893728279385876,0.893756658991493,0.8960607430095126,0.8945152271289606,0.0010929061726371715,1
6.9043967723846436,0.09294297796769925,2.0622145334879556,0.024837428919870612,8,sigmoid,"{'C': 8, 'kernel': 'sigmoid'}",0.8331809124098157,0.8379982640243507,0.8406760531676399,0.8372850765339354,0.003101156885450225,20
18.546821117401123,1.8890534303540536,1.8938212394714355,0.07515515194144566,10,poly,"{'C': 10, 'kernel': 'poly'}",0.8888182594909173,0.8911421129853625,0.891637113947344,0.8905324954745413,0.0012288776027345938,8
21.90924866994222,1.0228077907177813,8.97639830907186,0.37665137433113877,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.893060922400532,0.8933063565302761,0.8955548460397766,0.8939740416568616,0.0011222793326658524,3
7.692106405893962,0.33267702081640105,2.0384140014648438,0.1118877570751561,10,sigmoid,"{'C': 10, 'kernel': 'sigmoid'}",0.8332890666813005,0.8375947983064943,0.8406178063759698,0.8371672237879215,0.003007182663197663,21
42.02436502774557,2.3992155199410026,1.5756802558898926,0.06826463359606506,25,poly,"{'C': 25, 'kernel': 'poly'}",0.885919113447067,0.8883649517498865,0.8898876217806612,0.8880572289925381,0.0016346833679124035,13
37.04376244544983,0.8388678562771843,8.806165059407553,0.35664549683548963,25,rbf,"{'C': 25, 'kernel': 'rbf'}",0.8898963768654401,0.8910596134257599,0.894890263153375,0.8919487511481917,0.002133486892592278,6
7.62405252456665,0.5168453440788331,2.0102430979410806,0.049443848202270387,25,sigmoid,"{'C': 25, 'kernel': 'sigmoid'}",0.8328951947162206,0.8374282288688599,0.843315007097862,0.8378794768943142,0.004265820835627372,17
51.03439998626709,2.3837966987492862,1.295677661895752,0.05476134706759741,50,poly,"{'C': 50, 'kernel': 'poly'}",0.8843642601964257,0.885185777691496,0.887820979190243,0.8857903390260549,0.0014745275754146298,14
32.34942905108134,3.886604054740471,5.098715623219808,0.09308271849774616,50,rbf,"{'C': 50, 'kernel': 'rbf'}",0.8882096476641149,0.8871171605633096,0.8930459798638419,0.8894575960304222,0.0025762706791429973,10
6.629347006479899,0.7535745770495031,1.7289233207702637,0.03462710789728601,50,sigmoid,"{'C': 50, 'kernel': 'sigmoid'}",0.8328951947162206,0.8376524220249787,0.8431972539523892,0.8379149568978629,0.004209893074334288,16
