mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.006801287333170573,0.00021742330725372453,1.5515249570210774,0.22794627517023855,euclidean,1,uniform,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}",0.29713899336516436,0.2924430434753859,0.2813692732311068,0.290317103357219,0.006611138798328616,13
0.007071336110432942,0.0010112056151812465,1.5455156167348225,0.03346035788764127,euclidean,1,distance,"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}",0.29713899336516436,0.2924430434753859,0.2813692732311068,0.290317103357219,0.006611138798328616,13
0.0066983699798583984,0.0008791092971214892,1.753015359242757,0.06710315183791507,euclidean,3,uniform,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'uniform'}",0.2730188820878934,0.28789407328088273,0.28523388691794627,0.28204894742890746,0.006476918398880037,19
0.005822420120239258,0.0005116033847181041,1.24390705426534,0.3683131348817052,euclidean,3,distance,"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}",0.27842914526042617,0.2874929262540258,0.2873002698679544,0.2844074471274688,0.00422802940945996,17
0.052550951639811196,0.0073144469165711875,1.1459637482961018,0.06988239400156628,euclidean,5,uniform,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'uniform'}",0.27302016959283687,0.2721030561603814,0.29495550981902313,0.28002624519074715,0.01056322176288457,21
0.016816218694051106,0.01591269855081698,1.089288632074992,0.07023359978507389,euclidean,5,distance,"{'metric': 'euclidean', 'n_neighbors': 5, 'weights': 'distance'}",0.2723533978935895,0.2727771379197012,0.2910909477930275,0.2787404945354394,0.008734802445899355,23
0.006023327509562175,0.0005819957316742148,1.2754579385121663,0.017327220593538476,euclidean,10,uniform,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'uniform'}",0.2726890955267221,0.25805802086363316,0.25818532900201635,0.2629774817974572,0.006867344598914464,29
0.0069115956624348955,0.004148179150598789,1.070996363957723,0.09205834880628108,euclidean,10,distance,"{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'}",0.27162283242003854,0.2575151334483965,0.26520297309268553,0.26478031298704013,0.005767193063197821,27
0.006220658620198567,0.0035236491751695024,0.8973941008249918,0.0643566461473932,euclidean,25,uniform,"{'metric': 'euclidean', 'n_neighbors': 25, 'weights': 'uniform'}",0.24485617998553627,0.20897311737574303,0.22138464348612513,0.2250713136158015,0.014879341339552439,33
0.00863210360209147,0.004963471635441421,0.9618815581003824,0.1264598825201538,euclidean,25,distance,"{'metric': 'euclidean', 'n_neighbors': 25, 'weights': 'distance'}",0.24033277220214452,0.21349342461136603,0.22961874587045647,0.22781498089465568,0.011031102116005184,31
0.006561597188313802,0.003350304166401178,1.221307357152303,0.014636000379742276,euclidean,50,uniform,"{'metric': 'euclidean', 'n_neighbors': 50, 'weights': 'uniform'}",0.20976535835937887,0.20052702780027948,0.20936809969803807,0.2065534952858988,0.004264441063603592,37
0.004774014155069987,0.0010338022099567999,1.0955036481221516,0.07823857168148186,euclidean,50,distance,"{'metric': 'euclidean', 'n_neighbors': 50, 'weights': 'distance'}",0.21466272715969054,0.20264493655349164,0.2115335068767974,0.2096137235299932,0.005090579458674011,35
0.004140377044677734,0.0007281126190057478,1.1694416205088298,0.13690178997254118,euclidean,100,uniform,"{'metric': 'euclidean', 'n_neighbors': 100, 'weights': 'uniform'}",0.16376241983096623,0.18582063877109556,0.17715018019675266,0.17557774626627146,0.009073612549657988,41
0.0034786860148111978,0.00012627999835843558,0.8416726589202881,0.10986853255033367,euclidean,100,distance,"{'metric': 'euclidean', 'n_neighbors': 100, 'weights': 'distance'}",0.17091700213937214,0.18961450073886366,0.18019784745747286,0.18024311677856955,0.007633288957064804,39
0.01866292953491211,0.017277646109792887,9.32331625620524,0.18851585907647264,manhattan,1,uniform,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}",0.3764526646364109,0.40019459517298706,0.4094359160971426,0.39536105863551346,0.013892348633325304,1
0.009452342987060547,0.00695292866849529,9.26891803741455,0.14955978989456697,manhattan,1,distance,"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'}",0.3764526646364109,0.40019459517298706,0.4094359160971426,0.39536105863551346,0.013892348633325304,1
0.04194871584574381,0.05309110983940718,9.746363639831543,0.1189844783186911,manhattan,3,uniform,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'}",0.3797936268088361,0.38891695695106476,0.39049702116411716,0.3864025349746727,0.004717513546187103,5
0.0067373911539713545,0.0014372729714476591,9.499488274256388,0.2470267808185645,manhattan,3,distance,"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}",0.3843214534439233,0.3944941150445265,0.40687055196013455,0.3952287068161948,0.009220274029792605,3
0.007469574610392253,0.003080015575277079,9.22876230875651,0.06534859095899473,manhattan,5,uniform,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'}",0.36148257888687674,0.383939516052379,0.40039443261025304,0.38193884251650295,0.015948565473530314,6
0.010753631591796875,0.0028837825647251964,9.220963398615519,0.16420572585008275,manhattan,5,distance,"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}",0.3718214681890698,0.39392614754686767,0.3975667375727486,0.38777145110289535,0.01137584986268809,4
0.006404717763264974,0.0010814412055790625,9.682948589324951,0.21399625423567956,manhattan,10,uniform,"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'uniform'}",0.35524908550415835,0.37797106631655125,0.39136417179673694,0.3748614412058155,0.014906982496514582,8
0.006610314051310222,0.0022269884887084353,9.22073737780253,0.17182732160926936,manhattan,10,distance,"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}",0.3642366964410649,0.3870939137816894,0.3873722603977718,0.3795676235401753,0.010841198073348136,7
0.0050326188405354815,0.0003393143607042492,9.513275384902954,0.08526984429985161,manhattan,25,uniform,"{'metric': 'manhattan', 'n_neighbors': 25, 'weights': 'uniform'}",0.32757870600849953,0.33541078482892733,0.34958831866461737,0.33752593650068147,0.009109012469855654,10
0.005679766337076823,0.0016474937198972695,9.285455226898193,0.10000226521466715,manhattan,25,distance,"{'metric': 'manhattan', 'n_neighbors': 25, 'weights': 'distance'}",0.333220987413088,0.3373176913166968,0.3568702064543054,0.3424696283946967,0.010319180589453244,9
0.006989796956380208,0.0019160439091206955,9.677518924077352,0.026319842450427258,manhattan,50,uniform,"{'metric': 'manhattan', 'n_neighbors': 50, 'weights': 'uniform'}",0.3117173571788516,0.32506415992894566,0.32272965978885076,0.3198370589655493,0.005820059596184153,12
0.009749174118041992,0.0019466355901402855,9.561711152394613,0.08925274620220167,manhattan,50,distance,"{'metric': 'manhattan', 'n_neighbors': 50, 'weights': 'distance'}",0.31248750025025007,0.3268943879123269,0.3253853809727407,0.3215890897117726,0.006465213248893534,11
0.010660250981648764,0.002725322890352936,9.594837427139282,0.18312246240369978,manhattan,100,uniform,"{'metric': 'manhattan', 'n_neighbors': 100, 'weights': 'uniform'}",0.25859763368977584,0.26914339428450745,0.2680429018192474,0.2652613099311769,0.004733300941498312,26
0.006450335184733073,0.0010285810657864115,7.273571650187175,0.5597678243408217,manhattan,100,distance,"{'metric': 'manhattan', 'n_neighbors': 100, 'weights': 'distance'}",0.2699618644991185,0.2752639804591683,0.27720737301345566,0.2741444059905808,0.0030620726804859552,25
0.0048253536224365234,0.0008532227166396952,1.2355893452962239,0.006485245860506785,minkowski,1,uniform,"{'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'uniform'}",0.29713899336516436,0.2924430434753859,0.2813692732311068,0.290317103357219,0.006611138798328616,13
0.030826648076375324,0.03747040417285515,1.333486557006836,0.31021634966409944,minkowski,1,distance,"{'metric': 'minkowski', 'n_neighbors': 1, 'weights': 'distance'}",0.29713899336516436,0.2924430434753859,0.2813692732311068,0.290317103357219,0.006611138798328616,13
0.007724364598592122,0.002795005616936895,1.674195686976115,0.12708949717563725,minkowski,3,uniform,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'uniform'}",0.2730188820878934,0.28789407328088273,0.28523388691794627,0.28204894742890746,0.006476918398880037,19
0.004085938135782878,0.0004906429733169937,1.3334700266520183,0.27810267329454075,minkowski,3,distance,"{'metric': 'minkowski', 'n_neighbors': 3, 'weights': 'distance'}",0.27842914526042617,0.2874929262540258,0.2873002698679544,0.2844074471274688,0.00422802940945996,17
0.005021095275878906,0.000925424901164912,1.3698198795318604,0.032197496877232216,minkowski,5,uniform,"{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'uniform'}",0.27302016959283687,0.2721030561603814,0.29495550981902313,0.28002624519074715,0.01056322176288457,21
0.026492595672607422,0.028892416619957065,1.3190733591715496,0.09461427270346078,minkowski,5,distance,"{'metric': 'minkowski', 'n_neighbors': 5, 'weights': 'distance'}",0.2723533978935895,0.2727771379197012,0.2910909477930275,0.2787404945354394,0.008734802445899355,23
0.004305442174275716,0.0008941312627417315,1.1792690753936768,0.163206774124574,minkowski,10,uniform,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'uniform'}",0.2726890955267221,0.25805802086363316,0.25818532900201635,0.2629774817974572,0.006867344598914464,29
0.004076719284057617,0.0001935648580093367,1.3827872276306152,0.04527043165559894,minkowski,10,distance,"{'metric': 'minkowski', 'n_neighbors': 10, 'weights': 'distance'}",0.27162283242003854,0.2575151334483965,0.26520297309268553,0.26478031298704013,0.005767193063197821,27
