,name,dim_red,f1,dim_red_time,nn_time
0,NN,none,0.8893143601528639,,112.83753085136414
1,NN,pca,0.8197801667881903,4.720275163650513,52.537643909454346
2,NN,ica,0.8007495926398933,11.575898885726929,43.81338715553284
3,NN,rp,0.870591680556266,0.007255077362060547,12.644307851791382
